X;Y;osm_id;type;name;brand;operator;wheelchair;opening_hours;level;siret;profession_ref;wikidata;website;phone;email;facebook;address;com_insee;com_nom
4.3858519;45.4470723004194;node/3621328205;hairdresser;Barber Man Style;;;;;;;;;;;;;;42218;Saint-Étienne
4.3850264;45.4463316004195;node/3621328214;hairdresser;RM Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3856324;45.4442009004198;node/3621539026;hairdresser;Frédéric Moreno;;;;;;;;;;;;;;42218;Saint-Étienne
4.3863056;45.4375119004206;node/3623551737;hairdresser;Salon Créateur;;;;"Tu-Fr 09:30-18:30; Sa 08:30-17:30";;;;;;;;;;42218;Saint-Étienne
4.3693481;45.4657618004171;node/3653136571;hairdresser;SB Coiffure;;;;;;;;;;;;;;42330;Villars
4.385784;45.4436646004198;node/3666740769;hairdresser;Hair Passio Nail;;;;;;;;;;;;;;42218;Saint-Étienne
4.3857553;45.4437595004198;node/3666740775;hairdresser;Ereliss by Versa'Til;;;;;;;;;;;;;;42218;Saint-Étienne
4.3852189;45.4465453004195;node/3666744661;hairdresser;Hair et Beauty;;;;;;;;;;;;;;42218;Saint-Étienne
4.3852041;45.4465941004195;node/3666744663;hairdresser;Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3852901;45.4462941004195;node/3666744665;hairdresser;Lady Beauté;;;;;;;;;http://www.coiffureesthetique-ladybeaute-stetienne.fr;;;;;42218;Saint-Étienne
4.3857625;45.4446584004197;node/3666777032;hairdresser;FG Design Coiffure;;;;;;;;;http://www.fg-design-coiffure42.fr;;;;;42218;Saint-Étienne
4.3856583;45.4450257004197;node/3666777035;hairdresser;Version Géraldine;;;;;;;;;;;;;;42218;Saint-Étienne
4.3894015;45.4360791004208;node/3920307495;hairdresser;Camille Albane;Camille Albane;;;;;;;Q62965183;;;;;;42218;Saint-Étienne
4.3877203;45.4369198004207;node/3928604980;hairdresser;Tchip Coiffure;Tchip Coiffure;;;;;;;Q62871250;;;;;;42218;Saint-Étienne
4.3847445;45.4474111004194;node/3929040833;hairdresser;Melckior & C;;;;;;;;;;;;;;42218;Saint-Étienne
4.39671;45.4399962004203;node/3937886797;hairdresser;Z'Coiffure;;;;;;;;;;;;;Avenue Denfert Rochereau;42218;Saint-Étienne
4.3891052;45.4412696004201;node/3939256140;hairdresser;Salon Carlos;;;;;;;;;;;;;;42218;Saint-Étienne
4.4118086;45.4362803004207;node/3958594939;hairdresser;Vale Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.4858371;45.5442628004072;node/3989379271;hairdresser;Imagina'tifs Coiffure;;;;;;;;;;33477207683;;https://www.facebook.com/pages/category/Hair-Salon/Imaginatifs-Coiffure-286599041841084/;11 Rue de la Mairie;42208;Saint-Christo-en-Jarez
4.3862496;45.4363247004207;node/4051640279;hairdresser;Sahtout Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.4161437;45.4358898004208;node/4183110410;hairdresser;Lionel Coiffure;;;;;;;;;;;;;7 Rue Paul Ronin;42218;Saint-Étienne
4.3907248;45.4313554004214;node/4186794597;hairdresser;Ozé coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3893998;45.4317300004213;node/4186794598;hairdresser;Remy Chancelade;;;;"Tu-Fr 09:00-19:00; Sa 08:00-17:00";;;;;;;;;;42218;Saint-Étienne
4.4018776;45.4386259004205;node/4193236730;hairdresser;Energie coiffure;;;;"Tu-Th 08:30-12:00,14:00-19:00; Fr 08:30-19:00; Sa 08:30-16:30";;;;;;;;;;42218;Saint-Étienne
4.4472679;45.4516162004189;node/4204821249;hairdresser;La Petite Coiffeuse;;;;;;;;;;;;;;42237;Saint-Jean-Bonnefonds
4.4454421;45.450195400419;node/4204861289;hairdresser;Emmanuelle Coiffure;;;;;;;;;;;;;;42237;Saint-Jean-Bonnefonds
4.4359652;45.4474061004194;node/4204925692;hairdresser;Mag coiffure;;;;;;;;;;;;;;42237;Saint-Jean-Bonnefonds
4.3870291;45.4392667004204;node/4214038810;hairdresser;Alessandro;;;;"Mo 12:00-19:00; Tu-Fr 09:00-19:00; Sa 09:00-18:00";;;;;;;;;;42218;Saint-Étienne
4.3860025;45.4361398004208;node/4233728789;hairdresser;Coiffeur Fathi;;;;;;;;;;;;;;42218;Saint-Étienne
4.3858032;45.4361892004208;node/4233728793;hairdresser;Le Prince de Bel'Hair;;;;;;;;;;;;;;42218;Saint-Étienne
4.3867988;45.4365598004207;node/4233856173;hairdresser;Otantik;;;;;;;;;;;;;;42218;Saint-Étienne
4.3829239;45.4352310004209;node/4235436546;hairdresser;Beaubrun Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3828232;45.4350786004209;node/4235436555;hairdresser;Vitalys Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3823955;45.4349572004209;node/4235436557;hairdresser;coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3823678;45.434295100421;node/4235453273;hairdresser;Chez Noureddine;;;;;;;;;;;;;;42218;Saint-Étienne
4.3828303;45.4348250004209;node/4235453275;hairdresser;Espace Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.4816839;45.5719805004036;node/4269247557;hairdresser;C. Rubantelle;;;;;;;;;;;;;;42133;Marcenod
4.3886914;45.4366488004207;node/4340779140;hairdresser;M coiffure;;;;Tu-Sa 09:00-12:00, 14:00-18:00;;;;;;;;;;42218;Saint-Étienne
4.4026315;45.4289587004216;node/4436211468;hairdresser;Capellissimo;;;;;;;;;;;;;;42218;Saint-Étienne
4.3894222;45.4309116004214;node/4559959779;hairdresser;Jean-Claude Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.389594;45.4310065004214;node/4559959780;hairdresser;L'Atelier des Anges;;;;"We,Fr 08:30-18:00; Tu 08:30-17:00; Th 08:30-12:00; Sa 08:30-15:00";;;;;;;;;;42218;Saint-Étienne
4.3887853;45.4331348004211;node/4560139494;hairdresser;22 Barber Street;;;;Tu-Sa 09:00-12:30,14:00-18:00;;;;;;;;https://fr-fr.facebook.com/22barberstreet;;42218;Saint-Étienne
4.3878381;45.4349695004209;node/4560172353;hairdresser;Sacré Cœur;;;;;;;;;;;;;;42218;Saint-Étienne
4.3906919;45.426305200422;node/4676138648;hairdresser;Coiffure Océanis;;;;;;;;;;;;;50 Rue du Onze Novembre;42218;Saint-Étienne
4.3907369;45.426145100422;node/4676138649;hairdresser;Biladi Coiffeur;;;;;;;;;;;;;54 Rue du Onze Novembre;42218;Saint-Étienne
4.3908485;45.425672400422;node/4676138651;hairdresser;Poinas Geraldine;;;;;;;;;;;;;58 Rue du Onze Novembre;42218;Saint-Étienne
4.4435503;45.4786767004155;node/4721830197;hairdresser;L'Univair;;julien mazet;;;;;;;;;;;;42302;Sorbiers
4.4493219;45.4855986004147;node/4727528437;hairdresser;Maria Créa-Tifs;;;;;;;;;;;;;5 Place de l'Europe;42302;Sorbiers
4.4502845;45.4875240004144;node/4727538015;hairdresser;HB coiffure;;;;;;;;;;;;;14 Rue Rambert Fauré;42302;Sorbiers
4.3886356;45.4387423004204;node/4732492971;hairdresser;Vincent Falletta;;;;;;;;;;;;;;42218;Saint-Étienne
4.4374119;45.5474832004068;node/4925856973;hairdresser;Instant Nature;;;;;;;;;https://www.laurieinstantnature.fr;33477204122;;https://www.facebook.com/Coiffure-Instant-Nature-201436109989108/;11 Rue de la Sibérie;42096;Fontanès
4.4191391;45.4185087004229;node/505409608;hairdresser;Boutique Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.4203002;45.4187975004229;node/505409626;hairdresser;Laura B;;;;;;;;;;;;;;42218;Saint-Étienne
4.3536812;45.4680279004168;node/5055759425;hairdresser;Pic et Pointes;;;;;;;;;http://www.picetpointes.com;;;;;42330;Villars
4.3553938;45.4683570004168;node/5148013919;hairdresser;Boucle d'Ange;;;;;;;;;;;;;;42330;Villars
4.3934651;45.4299637004215;node/5337250794;hairdresser;Backstage;;;;;;;;;;;;;;42218;Saint-Étienne
4.4165703;45.4412955004201;node/5469033292;hairdresser;Innovation Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.4362783;45.4844595004148;node/5550132794;hairdresser;;;;;;;;;;;;;;;42305;La Talaudière
4.4030829;45.4407558004202;node/561450044;hairdresser;1 poil plus court ...;;;;;;;;;;;;;;42218;Saint-Étienne
4.5141842;45.4697324004166;node/5637902289;hairdresser;La fille de d'Artagnan;;;;"Tu-Th 08:30-12:00,14:00-18:30; Fr 08:30-18:30; Sa 08:00-14:00";;;;;;;;;58 Rue du Pilat;42207;Saint-Chamond
4.5068653;45.4757093004159;node/5673566447;hairdresser;L'Atelier du Bigoudi;;Hélène Exbrayat;;;;;;;;;;;1 Rue James Condamin;42207;Saint-Chamond
4.5081645;45.4753196004159;node/5673566452;hairdresser;Atlantis Coiffure;;;;;;;;;;;;;24 Boulevard François Delay;42207;Saint-Chamond
4.5086349;45.4759239004159;node/5673566455;hairdresser;Noël David;;David Yeretzian;;;;;;;;;;;20 Boulevard François Delay;42207;Saint-Chamond
4.5093358;45.4766092004158;node/5676006193;hairdresser;Jeux De Mèches;;;;;;;;;;;;;10 Boulevard François Delay;42207;Saint-Chamond
4.5099576;45.4735184004162;node/5715289068;hairdresser;Mehditation Coiffure;;;;;;;;;;;;;10 Rue de l'Asile Alamagny;42207;Saint-Chamond
4.5103231;45.4732549004162;node/5716760388;hairdresser;L'Instant C;;;;"""sur rendez-vous les jeudis, vendredis et samedis""";;;;;;;;;20 Rue Gambetta;42207;Saint-Chamond
4.5103495;45.4736241004161;node/5716760394;hairdresser;Salon Lilou;;;;;;;;;;;;;4 Rue de l'Armistice;42207;Saint-Chamond
4.5105873;45.474928700416;node/5727334283;hairdresser;Hair'Chip;;;;;;;;;;;;;13 Place de la Liberté;42207;Saint-Chamond
4.5107737;45.474885500416;node/5727334286;hairdresser;Ciseaux d'Or;;;;;;;;;;;;;1 Rue du Rivage;42207;Saint-Chamond
4.510843;45.474866100416;node/5727334287;hairdresser;ART'ms;;;;;;;;;;;;;3 Rue du Rivage;42207;Saint-Chamond
4.3899102;45.4290599004216;node/5739156377;hairdresser;Coiffure Gentlemen;;;;;;;;;;;;;;42218;Saint-Étienne
4.5108741;45.4774803004157;node/5835895858;hairdresser;Le Salon;;;;;;;;;;;;;6 Place des Fours Banaux;42207;Saint-Chamond
4.5115901;45.4767244004158;node/5836039849;hairdresser;Belleza Coiffure;;;;"Tu-Fr 09:00-18:30; Sa 08:00-17:00";;;;;;33 477 229 530;;;59 Rue de la République;42207;Saint-Chamond
4.5118869;45.4768330004158;node/5836039851;hairdresser;5ème Avenue;;;;;;;;;;33 477 297 018;;;55 Rue de la République;42207;Saint-Chamond
4.512022;45.4776917004156;node/5836039858;hairdresser;Océane Coiffure;;;;;;;;;;;;;9 Rue Ventefol;42207;Saint-Chamond
4.5119543;45.4778505004156;node/5836039879;hairdresser;Myriam Coiffure;;;;;;;;;;;;;4 Place de la Halle;42207;Saint-Chamond
4.3887174;45.4394973004203;node/5846566035;hairdresser;Terra Luca Barber Shop;;;;Tu-Sa 09:00-19:00;;;;;;;;;;42218;Saint-Étienne
4.3899918;45.4348518004209;node/5863258392;hairdresser;Gotham Le Salon;;;;;;;;;;;;;;42218;Saint-Étienne
4.3908938;45.4349116004209;node/5863258394;hairdresser;;;;;;;;;;;;;;;42218;Saint-Étienne
4.3909936;45.4347831004209;node/5863258395;hairdresser;Arthur & John barbershop;;;;;;;;;;;;;Rue Léon Nautin;42218;Saint-Étienne
4.5113092;45.4754726004159;node/5863873859;hairdresser;Métamorphose;;;;;;;;;;;;;4BIS Rue Pierre Curie;42207;Saint-Chamond
4.512622;45.4777953004156;node/5875711860;hairdresser;Le Salon d'evelyne;;;;"Tu-Fr 08:30-12:00,14:00-18:30; Sa 08:00-16:00";;;;;;;;;14 Rue de la Caure;42207;Saint-Chamond
4.4159626;45.4336629004211;node/5937737217;hairdresser;L'Inévitable;;Marlène Casteyo;;;;;;;;;;;;42218;Saint-Étienne
4.5129133;45.474979800416;node/5966013646;hairdresser;Le Mille Coupes;;;;"Mo-Fr 08:00-18:00; Sa 08:00-15:00";;;;;;;;;1 Avenue Antoine Pinay;42207;Saint-Chamond
4.5131681;45.474487100416;node/5966013651;hairdresser;De mèche avec vous;;;;;;;;;;;;;9 Avenue Antoine Pinay;42207;Saint-Chamond
4.5131977;45.474435300416;node/5966013652;hairdresser;Mode Coiff;;;;;;;;;;;;;9 Avenue Antoine Pinay;42207;Saint-Chamond
4.3188811;45.5900946004013;node/6078193602;hairdresser;Couleurs d'Ailleurs;;;;;;;;;;33477540764;;https://www.facebook.com/pages/category/Hair-Salon/Couleurs-dAilleurs-767032006678325/;4 Rue Didier Guetton;42222;Saint-Galmier
4.5199904;45.4757976004159;node/6174600897;hairdresser;L'Atelier de Sonia;;;;;;;;;;;;;20 Rue des Palermes;42207;Saint-Chamond
4.5150537;45.4736957004161;node/6181444790;hairdresser;L'Atelier C;;;;;;;;;;;;;15 Avenue de la Libération;42207;Saint-Chamond
4.2526617;45.5251415004097;node/6194946801;hairdresser;Coiffure Fournier Rudy;;;;;;;;;http://rudyfournier.fr;33477552233;;;4 Place Jean Simand;42005;Andrézieux-Bouthéon
4.5105885;45.4721063004163;node/6200974209;hairdresser;Salon Diminutif;;;;;;;;;;;;;13 Cours Adrien de Montgolfier;42207;Saint-Chamond
4.3854417;45.4457823004196;node/6220820048;hairdresser;Fally Ciseaux d'Or;;;;;;;;;;;;;;42218;Saint-Étienne
4.3914427;45.4236072004223;node/6220857071;hairdresser;Natur'L;;;;;;;;;;;;;;42218;Saint-Étienne
4.3913287;45.4239385004223;node/6220857072;hairdresser;;;;;;;;;;;;;;;42218;Saint-Étienne
4.5331917;45.4752299004159;node/6229551212;hairdresser;Coiffure Création;;;;;;;;;;;;;5 Place de l'Ile de France;42207;Saint-Chamond
4.3866516;45.4376016004206;node/6333525423;hairdresser;Geneviève Geymann;;;;;;;;;;;;;;42218;Saint-Étienne
4.5166608;45.4714030004164;node/6362508459;hairdresser;Coco Vanille;;;;;;;;;;;;;15 Avenue Jules Ferry;42207;Saint-Chamond
4.5101964;45.4737987004161;node/6364255528;hairdresser;Beauty Center;;;;;;;;;;;;;2 Rue de l'Armistice;42207;Saint-Chamond
4.4215035;45.4199634004227;node/6370502741;hairdresser;Chems Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3842608;45.4481812004193;node/6578243699;hairdresser;Mouss' Coiff;;;;;;;;;;;;;;42218;Saint-Étienne
4.3889281;45.4399988004203;node/6579645037;hairdresser;Planet'Coiff;;;;;;;;;;;;;;42218;Saint-Étienne
4.504192;45.4642467004173;node/6622019320;hairdresser;Valléry Passion;;;;;;;;;;;;;7 Rue du Marché;42207;Saint-Chamond
4.5041648;45.4638093004174;node/6810876146;hairdresser;Cathy Coiffure;;;;;;;;;;;;;4 Rue Saint-André;42207;Saint-Chamond
4.5077711;45.4721371004163;node/6856643763;hairdresser;Tchip;Tchip;;;;;;;Q62871250;;;;;2 Rue Maurice Bonnevialle;42207;Saint-Chamond
4.3817867;45.4577206004181;node/6871468037;hairdresser;Salon de Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3822843;45.4559784004183;node/6871468046;hairdresser;Stéphanie Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3823014;45.4557430004183;node/6871468048;hairdresser;Design Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.4106736;45.4218376004225;node/7066364775;hairdresser;Chrystelle;;;;;;;;;;;;;;42218;Saint-Étienne
4.4049132;45.4266587004219;node/7181693036;hairdresser;Élégance coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.4042303;45.426349100422;node/7181717290;hairdresser;Barbe Noire;;;;;;;;;;;;;;42218;Saint-Étienne
4.310556;45.4168193004231;node/7234877997;hairdresser;Les Tendances de Julie;;;;;;;;;;;;;;42189;Roche-la-Molière
4.5143928;45.4692545004167;node/7273099165;hairdresser;Creatifs;;;;;;;;;;;;;60 Rue du Pilat;42207;Saint-Chamond
4.3361312;45.434310200421;node/7298749389;hairdresser;Audrey.B Coiffure;;;;;;;;;;;;;;42189;Roche-la-Molière
4.3980034;45.4394748004204;node/783747464;hairdresser;Low Cost Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3832363;45.4481915004193;node/7868965278;hairdresser;Duo Coiff;;;;;;;;;;;;;;42218;Saint-Étienne
4.3916913;45.4227185004224;node/8050363627;hairdresser;Espace Coiffure;;;;;;;;;;;;;;42218;Saint-Étienne
4.3925679;45.4371410004206;node/8254598984;hairdresser;Ereliss;;;;;;;;;;;;;;42218;Saint-Étienne
4.543415;45.4864995004145;node/8686695545;hairdresser;Youu'Coiff;;Younes Chikouche;;;;;;;;;;;37 Avenue Pasteur;42110;L'Horme
4.5421246;45.4858994004146;node/8694021548;hairdresser;Bella Hair;;Laura Varillon;;;;;;;;;;;43 Avenue Pasteur;42110;L'Horme
4.5395532;45.4841546004148;node/8746182224;hairdresser;Salon Thierry;;;;;;;;;;+33 4 77 31 41 27;;;44 Cours Marin;42110;L'Horme
4.4102366;45.4162157004232;node/877033183;hairdresser;L'Hair du Temps;;;;;;;;;;;;;;42218;Saint-Étienne
4.3736898;45.5289099004092;node/8827884599;hairdresser;Coiffure Daniel Hivert;;;;;;;;;;;;;;42234;Saint-Héand
4.3909807;45.4252833004221;node/926586806;hairdresser;Carry Coiffure;;;;"Tu-Fr 09:00-18:30; Sa 09:00-15:00";;;;;;;;;;42218;Saint-Étienne
4.3898986;45.4371794004206;node/9300620209;hairdresser;Kérastase;;;;;;;;;;;;;;42218;Saint-Étienne
4.5157066;45.4165113004231;node/9373731317;hairdresser;Le Salon de Virginie;;;;;;;;;;+33 4 77 20 01 15;;;3 Place de la Mairie;42322;La Valla-en-Gier
4.4352902;45.4943129004136;node/944435323;hairdresser;Coiffure Un Brun d'Hair;;;;;;;;;;;;;4 Rue de L'Onzon;42302;Sorbiers
4.42184883536577;45.4410525752208;way/1007838202;hairdresser;Pascal Coste;;;;;0;;;;;;;;;42218;Saint-Étienne
4.42231467443829;45.4405443543542;way/1007838226;hairdresser;La Barbe à Papa;;;;;0;;;;;;;;;42218;Saint-Étienne
4.3891407;45.4326407004212;node/4560002310;hairdresser_supply;Hair Land;;;;;;;;;;;;;;42218;Saint-Étienne
4.3836208;45.4411716004201;node/2700201929;handicraft;Inkoozing;;Inkoozing;;;;;;;http://www.inkoozing.fr;+33 4 69 35 13 49;;;19 Rue Paul Bert;42218;Saint-Étienne
4.3855019;45.4368100004207;node/2382629183;hardware;Droguerie de Boivin;;;;Tu-Sa 10:00-12:00;;;;;;;;http://www.facebook.com/AsCenter42;;42218;Saint-Étienne
4.3852652;45.4454849004196;node/2518776502;hardware;Polycar;;;;"Mo 14:00-18:30; Tu-Fr 08:30-12:00, 14:00-18:30";;;;;https://www.polycar-quincaillerie.fr/;;;;43 Rue Charles de Gaulle;42218;Saint-Étienne
4.5094184;45.4763310004158;node/5676059927;hardware;Iris Flow;;Arnaud Paul;;;;;;;;;;;7 Rue Jean-Antoine Vial;42207;Saint-Chamond
4.5150246;45.4775216004157;node/6174601080;hardware;M.D.I. Quincaillerie;;G. Courtial;;"Mo-Th 07:30-12:30,13:30-18:00; Fr 07:30-12:30,13:30-17:30";;;;;;;;;19 Rue de la République;42207;Saint-Chamond
4.2919387;45.3946671004258;node/6847904919;hardware;Favier Pro;;;;;;;;;;;;;;42095;Firminy
4.3956975;45.4142302004234;node/767817922;hardware;La Clédor;;;;;;;;;;;;;;42218;Saint-Étienne
4.5124057;45.4771087004157;node/9154697537;health_food;Dietplus;;;;"Tu-Fr 09:00-18:30; Sa 09:00-13:00";;;;;www.dietplus.fr;+33 4 77 19 66 89;;;30 Rue de la République;42207;Saint-Chamond
4.3884928;45.4385877004205;node/2977562180;hearing_aids;Amplifon;;;;Mo-Fr 09:00-12:00, Mo-Sa 14:00-18:00, Sa 09:00-12:00,14:00-17:00;;;;;;;;;;42218;Saint-Étienne
4.3876088;45.434474100421;node/3916746657;hearing_aids;Alain Afflelou Accousticien;;;;"Tu 15:00-18:00; We-Fr 14:00-18:00";;;;;https://www.alainafflelou-acousticien.fr;+33 9 81 79 42 12;;;22 Place des Ursules;42218;Saint-Étienne
4.3894759;45.4307030004214;node/4117020429;hearing_aids;Saint-Étienne Audition;;;;;;;;;http://www.saintetienneaudition.fr;;;;;42218;Saint-Étienne
4.3868668;45.4398497004203;node/4214038803;hearing_aids;Audition Mutualiste;;;;;;;;;;;;;;42218;Saint-Étienne
4.5082545;45.4752807004159;node/5673566453;hearing_aids;Acoustique Wernert;;;;;;;;;;;;;24 Boulevard François Delay;42207;Saint-Chamond
4.5103129;45.4736783004161;node/5716760395;hearing_aids;Audition Conseil;Audition Conseil;;;;;;;Q104904635;;;;;4 Rue de l'Armistice;42207;Saint-Chamond
4.3888075;45.4388962004204;node/5846566029;hearing_aids;Sonance Audition;;;;;;;;;;;;;;42218;Saint-Étienne
4.3785962;45.467135300417;node/6027364716;hearing_aids;Audition Conseil;;;;;;;;;;;;;;42218;Saint-Étienne
4.3796229;45.4658434004171;node/6027364729;hearing_aids;Acoustique Wernet;;;;;;;;;;;;;;42275;Saint-Priest-en-Jarez
4.2870249;45.5354247004083;node/6106798442;hearing_aids;Audika;;;;Mo-Fr 09:00-12:00,14:00-18:00;;;;;https://www.audika.fr/centres/loire/audioprothesiste-audika-andrezieux;33477200088;;;;42005;Andrézieux-Bouthéon
4.3894927;45.4349775004209;node/6284039665;hearing_aids;Saint-Étienn Audition;;;;;;;;;;;;;;42218;Saint-Étienne
4.3971475;45.4219721004225;node/1748305813;hifi;Ets Wujek Philips;;;;;;;;;;;;;175 Rue Antoine Durafour;42218;Saint-Étienne
4.3851217;45.44229300042;node/3617298918;hifi;Audio Conseil;;;;"Tu-Fr 09:30-12:15, 14:30-19:00; Sa 09:30-12:15, 14:30-18:00";;;;;;;;;;42218;Saint-Étienne
4.4265322;45.4449322004197;node/4204889989;hifi;Carrefour du son;;;;;;;;;;;;;;42237;Saint-Jean-Bonnefonds
4.3895116;45.4347029004209;node/5266131782;household_linen;Linvosges;Linvosges;;;"Mo 14:00-19:00; Tu-Sa 10:00-19:00";;;;;https://www.linvosges.com/fr/nos-magasins/saint-etienne/;+33 4 77 57 98 22;;;8 Rue Léon Nautin;42218;Saint-Étienne
4.389305;45.4364822004207;node/5469045955;household_linen;Carré Blanc;Carré Blanc;;;;;;;Q55596025;https://www.carreblanc.com/;;;;;42218;Saint-Étienne
4.3891548;45.4361820004207;node/6284039670;household_linen;Tradition des Vosges;Tradition des Vosges;;;"Mo 14:00-19:00; Tu-Sa 10:00-13:00,14:00-19:00";;;;;https://www.traditiondesvosges.com;+33 4 77 33 22 24;;;;42218;Saint-Étienne
4.3871319;45.4362576004207;node/3089283190;houseware;Cuisine Plaisir;;;;;;;;;http://www.cuisineplaisir-saintetienne.fr;;;;;42218;Saint-Étienne
4.5123073;45.4769731004157;node/5836039861;houseware;Tous à Table;;;;Tu-Sa 09:00-12:30,13:30-18:00;;;;;;;;;49 Rue de la République;42207;Saint-Chamond
4.42199418291636;45.4410448690814;way/1007838203;houseware;Nature & Découvertes;Nature & Découvertes;Nature & Découvertes;;;0;;;;;;;;;42218;Saint-Étienne
4.5127754;45.4771348004157;node/9154697538;hvac;Fluidum;;;;Mo, Tu, Th, Fr 09:00-12:00, 13:30-17:30;;;;;www.fluidum.fr;+33 4 77 22 03 77;;;41 Rue de la République;42207;Saint-Chamond
4.3875235;45.4410081004202;node/3782277643;ice_cream;Karakile;;;;;;;;;;;;;;42218;Saint-Étienne
4.3874916;45.4348152004209;node/4509248529;ice_cream;Moustache;;;;;;;;;;;;;;42218;Saint-Étienne
4.3996656;45.4409552004202;node/1013129401;insurance;Miel Mutuelle;;;;Mo-Fr 08:00-18:00;;;;;;;;;;42218;Saint-Étienne
4.3858701;45.4432940004199;node/2265759257;insurance;Cabinet Labouré;;;;;;;;;;;;;;42218;Saint-Étienne
4.388082;45.4388513004204;node/2440614189;insurance;Leguay Assurances;;;;;;;;;;;;;9 Place de l'Hôtel de Ville;42218;Saint-Étienne
4.3941991;45.4393834004204;node/2977593321;insurance;Aviva;Aviva;;;;;;;Q791179;;;;;;42218;Saint-Étienne
4.3916319;45.4388935004204;node/2979466218;insurance;Malakoff Médéric;;;;;;;;;http://www.malakoffmederic.com;;;;;42218;Saint-Étienne
4.3900244;45.4386568004204;node/2979466224;insurance;Norbert Flamier;;;;;;;;;;;;;;42218;Saint-Étienne
4.5706557;45.5062371004121;node/3158771089;insurance;Generali Assurance;;;;;;;;;;;;;;42103;La Grand-Croix
4.3233756;45.3960034004256;node/3177917968;insurance;Jean Bagelli Assurance et Banque;GAN;;;;;;;;;;;;;42044;Le Chambon-Feugerolles
4.38608;45.4419466004201;node/3617532365;insurance;Harmonie Mutuelle;;;;;;;;;;;;;;42218;Saint-Étienne
4.3849888;45.4464319004195;node/3621328206;insurance;AXA;AXA;;;;;;;Q160054;;;;;;42218;Saint-Étienne
4.3854232;45.4448792004197;node/3621363281;insurance;Finassure Assurance;;;;;;;;;;;;;;42218;Saint-Étienne
4.386069;45.44261790042;node/3621539027;insurance;Groupama;Groupama;;;"Mo-Fr 09:00-12:00, 13:45-18:00; Sa 09:00-12:00";;;;Q3083531;;;;;;42218;Saint-Étienne
4.3857831;45.4399992004203;node/3622178895;insurance;La Mutuelle Générale;;;;;;;;;;;;;;42218;Saint-Étienne
4.3860379;45.4436921004198;node/3657577109;insurance;MAE - La Mutuelle de l'Enfant et de la Famille;;;;;;;;;;;;;;42218;Saint-Étienne
4.5106939;45.4723991004163;node/3664777485;insurance;Allianz - Nabil El Ansari;;;;;;;;;;;;;11 Cours Adrien de Montgolfier;42207;Saint-Chamond
4.5132575;45.4743457004161;node/3664777486;insurance;Assu 2000;;;;"Mo 14:00-19:00; Tu-Fr 09:30-12:30,14:00-19:00; Sa 09:30-12:30";;;;;;+33 8 20042000;;;1 Rue Victor Hugo;42207;Saint-Chamond
4.5105429;45.4733480004162;node/3664777487;insurance;AXA;AXA;;;Mo-Fr 09:00-12:00,14:00-17:00;;;;Q160054;;;;;16 Rue Gambetta;42207;Saint-Chamond
4.5158361;45.474584300416;node/3664777500;insurance;LCA Finance;;;;"Mo-Fr 09:00-12:00,14:00-18:00; Sa 10:00-12:00";;;;;;;;;22 Rue Victor Hugo;42207;Saint-Chamond
4.3865008;45.4437979004198;node/3665692275;insurance;Generali;;;;;;;;;;;;;;42218;Saint-Étienne
4.3856827;45.4449526004197;node/3666777029;insurance;Assu 2000;;;;;;;;;;;;;;42218;Saint-Étienne
4.3856454;45.4450753004197;node/3666777031;insurance;Cabinet Labouré;;;;;;;;;http://www.cabinet-laboure.fr;;;;;42218;Saint-Étienne
4.3855914;45.4452702004197;node/3666777033;insurance;MD Assur & Finances;;;;;;;;;;;;;;42218;Saint-Étienne
4.3909853;45.4401698004203;node/3668529940;insurance;Norbert Flamier Assurances et Placements;GAN;;;;;;;;;;;;;42218;Saint-Étienne
4.3867125;45.4432964004199;node/3679003425;insurance;Finassure Assurance;;;;;;;;;;;;;;42218;Saint-Étienne
4.3875076;45.4410616004202;node/3782277645;insurance;Intériale Mutuelle;;;;;;;;;;;;;;42218;Saint-Étienne
4.390466;45.4376145004206;node/3968271548;insurance;Allianz Hervé Chambon;;;;;;;;;;;;;;42218;Saint-Étienne
4.3925591;45.4254657004221;node/3973839938;insurance;Crédit Conseil;;;;;;;;;;;;;4 Rue Tréfilerie;42218;Saint-Étienne
4.3935237;45.4353591004209;node/4104632627;insurance;Gan Fabien Faure;;;;;;;;;;;;;;42218;Saint-Étienne
